customer_id,segment,age,preferred_channel,frequency,monetary_total,monetary_avg,monetary_std,n_channels,n_categories,recency_days,active_span_days,tenure_days,churned
2734,loyal_vip,48.0,web,60.0,7976.99,132.94983333333332,95.68817617288869,3.0,5.0,3.0,257.0,265,0
2735,regular,31.0,mobile_app,15.0,1163.41,77.56066666666668,44.37562803847991,3.0,5.0,32.0,152.0,187,0
2736,bargain_hunter,22.0,mobile_app,4.0,96.46000000000001,24.115000000000002,15.527117139593772,2.0,3.0,66.0,219.0,315,1
2737,one_off,47.0,web,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,1
2738,loyal_vip,36.0,mobile_app,19.0,1972.3600000000001,103.80842105263159,79.5402010350851,3.0,5.0,7.0,127.0,150,0
2739,regular,39.0,in_store,3.0,99.31,33.10333333333333,33.28086286942292,2.0,3.0,14.0,43.0,67,0
2740,regular,23.0,web,7.0,305.07,43.58142857142857,33.77453499732771,2.0,4.0,13.0,265.0,299,0
2741,one_off,33.0,mobile_app,3.0,232.49,77.49666666666667,17.124404612521086,2.0,3.0,9.0,60.0,204,1
2742,regular,33.0,web,13.0,607.66,46.74307692307692,15.52701269004837,3.0,4.0,3.0,268.0,273,1
2743,loyal_vip,30.0,mobile_app,51.0,5518.45,108.20490196078431,70.33022091171189,3.0,5.0,1.0,335.0,342,0
2744,loyal_vip,35.0,web,10.0,1116.81,111.681,59.91014669208102,3.0,5.0,11.0,203.0,229,0
2745,regular,41.0,web,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22,1
2746,loyal_vip,37.0,mobile_app,24.0,2546.54,106.10583333333334,92.48796132783828,3.0,5.0,13.0,154.0,167,1
2747,bargain_hunter,23.0,web,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
2748,regular,22.0,web,4.0,370.55,92.6375,22.093645202486012,3.0,3.0,16.0,29.0,88,0
2749,regular,18.0,mobile_app,10.0,625.52,62.552,27.776079556977724,3.0,5.0,8.0,205.0,222,0
2750,regular,37.0,web,1.0,15.41,15.41,0.0,1.0,1.0,115.0,0.0,127,1
2751,bargain_hunter,30.0,mobile_app,1.0,42.57,42.57,0.0,1.0,1.0,37.0,0.0,126,1
2752,bargain_hunter,39.0,web,11.0,253.66000000000003,23.060000000000002,17.20832414850441,3.0,4.0,52.0,114.0,183,1
2753,regular,33.0,mobile_app,4.0,168.62,42.155,21.774609831942644,2.0,3.0,23.0,32.0,65,1
2754,one_off,30.0,mobile_app,1.0,42.74,42.74,0.0,1.0,1.0,111.0,0.0,177,1
2755,bargain_hunter,47.0,web,1.0,53.98,53.98,0.0,1.0,1.0,123.0,0.0,252,1
2756,regular,58.0,mobile_app,9.0,356.21,39.57888888888888,20.891085086972172,2.0,3.0,34.0,148.0,205,0
2757,bargain_hunter,45.0,web,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42,1
2758,regular,30.0,web,1.0,59.48,59.48,0.0,1.0,1.0,16.0,0.0,26,0
2759,loyal_vip,52.0,mobile_app,29.0,3463.4700000000003,119.43,81.4464004729491,3.0,5.0,10.0,166.0,176,0
2760,regular,61.0,mobile_app,4.0,120.99000000000001,30.247500000000002,17.484532926751765,3.0,3.0,9.0,51.0,75,1
2761,one_off,46.0,web,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128,1
2762,regular,18.0,web,19.0,877.05,46.16052631578947,34.94057168547192,3.0,5.0,13.0,262.0,297,0
2763,bargain_hunter,45.0,web,9.0,248.39,27.598888888888887,18.611968893996977,3.0,4.0,27.0,119.0,195,0
2764,regular,18.0,web,7.0,241.11,34.44428571428572,22.064480398099004,3.0,5.0,15.0,139.0,154,1
2765,bargain_hunter,37.0,mobile_app,6.0,157.22,26.203333333333333,13.340885527830103,2.0,3.0,43.0,193.0,237,1
2766,one_off,56.0,mobile_app,1.0,21.67,21.67,0.0,1.0,1.0,66.0,0.0,108,1
2767,regular,42.0,web,1.0,27.88,27.88,0.0,1.0,1.0,35.0,0.0,37,1
2768,regular,43.0,web,25.0,1246.21,49.8484,38.29429653790932,3.0,5.0,15.0,229.0,251,0
2769,regular,56.0,web,11.0,612.23,55.657272727272726,47.02064272017326,3.0,5.0,13.0,102.0,120,0
2770,bargain_hunter,31.0,in_store,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14,1
2771,one_off,41.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18,0
2772,regular,18.0,web,26.0,1645.91,63.30423076923077,46.904203323205635,3.0,5.0,8.0,312.0,331,0
2773,bargain_hunter,45.0,mobile_app,6.0,117.7,19.616666666666667,5.681403582449205,2.0,5.0,27.0,184.0,349,1
2774,bargain_hunter,27.0,web,8.0,145.55,18.19375,8.754353916766217,3.0,5.0,33.0,255.0,346,1
2775,bargain_hunter,35.0,mobile_app,6.0,155.36,25.893333333333334,15.078659975828975,3.0,3.0,15.0,106.0,134,0
2776,one_off,32.0,mobile_app,1.0,33.43,33.43,0.0,1.0,1.0,56.0,0.0,356,1
2777,one_off,42.0,web,2.0,75.28999999999999,37.644999999999996,48.684301884693795,1.0,2.0,129.0,8.0,249,1
2778,bargain_hunter,24.0,web,5.0,113.37,22.674,12.396458365194471,2.0,4.0,7.0,101.0,138,0
2779,bargain_hunter,38.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,186,1
2780,regular,50.0,in_store,14.0,1236.55,88.325,57.06241734344001,3.0,5.0,8.0,292.0,332,0
2781,regular,18.0,mobile_app,6.0,412.04999999999995,68.675,44.191401312925116,2.0,3.0,41.0,74.0,120,1
2782,bargain_hunter,47.0,mobile_app,4.0,66.39,16.5975,6.725579900647972,3.0,3.0,99.0,134.0,284,0
2783,one_off,65.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,95,1
2784,regular,18.0,mobile_app,3.0,329.87,109.95666666666666,41.2368116290934,2.0,2.0,39.0,44.0,94,0
2785,regular,32.0,in_store,12.0,762.64,63.553333333333335,55.85439778133098,3.0,5.0,50.0,274.0,336,1
2786,loyal_vip,45.0,web,50.0,6789.65,135.793,96.22583757674931,3.0,5.0,6.0,327.0,335,0
2787,bargain_hunter,61.0,mobile_app,4.0,119.55,29.8875,10.37976356506576,2.0,4.0,78.0,109.0,208,1
2788,loyal_vip,56.0,in_store,40.0,5136.93,128.42325,85.65367728682995,3.0,5.0,6.0,271.0,284,0
2789,regular,43.0,mobile_app,11.0,499.98,45.45272727272727,28.840948004845156,3.0,5.0,1.0,291.0,297,0
2790,bargain_hunter,32.0,mobile_app,6.0,106.07,17.67833333333333,10.84599357673914,3.0,2.0,61.0,271.0,356,0
2791,bargain_hunter,59.0,mobile_app,1.0,31.18,31.18,0.0,1.0,1.0,14.0,0.0,154,1
2792,regular,37.0,web,17.0,877.12,51.59529411764706,34.39604176312426,3.0,5.0,51.0,160.0,231,0
2793,regular,26.0,in_store,14.0,759.25,54.232142857142854,28.987270728471735,3.0,5.0,22.0,175.0,233,0
2794,one_off,67.0,mobile_app,1.0,31.63,31.63,0.0,1.0,1.0,7.0,0.0,58,0
2795,regular,46.0,mobile_app,25.0,1377.23,55.0892,35.27003271428405,3.0,5.0,22.0,316.0,342,0
2796,regular,50.0,mobile_app,13.0,512.85,39.45,27.24750753127094,3.0,5.0,12.0,86.0,108,0
2797,regular,62.0,mobile_app,4.0,162.68,40.67,20.82241260437096,2.0,3.0,4.0,50.0,76,1
2798,bargain_hunter,24.0,mobile_app,4.0,93.08,23.27,17.214826942687132,2.0,3.0,17.0,139.0,221,0
2799,one_off,48.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,149,1
2800,one_off,29.0,web,3.0,82.30000000000001,27.433333333333337,29.186713301318008,2.0,3.0,15.0,47.0,266,0
2801,regular,61.0,web,18.0,912.5699999999999,50.69833333333333,43.77020693012408,3.0,5.0,6.0,267.0,278,0
2802,bargain_hunter,,web,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33,0
2803,regular,48.0,in_store,18.0,1119.99,62.221666666666664,45.9385358226556,3.0,5.0,12.0,261.0,304,0
2804,bargain_hunter,18.0,mobile_app,1.0,50.22,50.22,0.0,1.0,1.0,72.0,0.0,78,0
2805,bargain_hunter,43.0,mobile_app,13.0,364.59,28.045384615384613,11.391937657384872,3.0,4.0,62.0,285.0,352,1
2806,regular,49.0,mobile_app,23.0,1570.39,68.27782608695652,47.31196465593817,3.0,5.0,9.0,275.0,293,0
2807,regular,51.0,mobile_app,10.0,456.56,45.656,28.96938429906074,3.0,5.0,13.0,166.0,188,0
2808,bargain_hunter,38.0,mobile_app,1.0,37.46,37.46,0.0,1.0,1.0,21.0,0.0,80,1
2809,bargain_hunter,43.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17,0
2810,bargain_hunter,51.0,web,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,179,1
2811,regular,47.0,web,5.0,225.68,45.136,33.41112658980538,3.0,3.0,26.0,127.0,161,0
2812,bargain_hunter,26.0,in_store,6.0,193.55,32.25833333333333,21.077251639306933,3.0,4.0,9.0,210.0,274,1
2813,regular,48.0,mobile_app,5.0,194.78,38.956,19.270757120570014,3.0,3.0,19.0,37.0,80,1
2814,one_off,53.0,mobile_app,2.0,17.31,8.655,5.932625894155133,2.0,2.0,15.0,63.0,145,0
2815,one_off,61.0,web,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27,1
2816,regular,49.0,mobile_app,7.0,520.74,74.39142857142858,63.240316367691534,3.0,3.0,54.0,253.0,342,1
2817,one_off,41.0,mobile_app,1.0,69.99,69.99,0.0,1.0,1.0,65.0,0.0,318,1
2818,regular,44.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17,1
2819,bargain_hunter,44.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57,1
2820,bargain_hunter,20.0,web,10.0,249.17000000000002,24.917,16.154850011339907,3.0,4.0,24.0,254.0,305,1
2821,bargain_hunter,25.0,web,9.0,196.46,21.82888888888889,13.61577343051474,3.0,5.0,3.0,178.0,276,0
2822,one_off,50.0,web,1.0,9.79,9.79,0.0,1.0,1.0,31.0,0.0,141,1
2823,loyal_vip,24.0,web,22.0,2000.74,90.94272727272727,74.68805713045478,3.0,5.0,28.0,217.0,254,0
2824,regular,62.0,web,17.0,1073.31,63.135882352941174,38.5868931858383,3.0,5.0,6.0,211.0,220,0
2825,regular,44.0,in_store,18.0,971.13,53.95166666666667,45.21161137297781,3.0,5.0,3.0,267.0,287,0
2826,regular,53.0,web,8.0,544.37,68.04625,62.954759025260124,3.0,4.0,9.0,69.0,96,0
2827,one_off,31.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20,1
2828,regular,21.0,in_store,3.0,70.27,23.423333333333332,13.6322277465326,2.0,3.0,4.0,14.0,21,1
2829,regular,39.0,mobile_app,2.0,65.13,32.565,16.34123771322111,2.0,2.0,35.0,57.0,94,0
2830,bargain_hunter,18.0,web,4.0,59.66,14.915,12.168225014356038,2.0,4.0,47.0,91.0,196,1
2831,regular,51.0,web,8.0,304.63,38.07875,25.635749835783177,2.0,5.0,3.0,321.0,326,0
2832,bargain_hunter,35.0,web,3.0,49.93,16.643333333333334,11.344691857134478,1.0,2.0,70.0,41.0,257,1
2833,regular,61.0,web,11.0,460.15,41.83181818181818,35.27945175826342,3.0,5.0,3.0,266.0,318,1
2834,regular,48.0,in_store,32.0,1853.46,57.920625,38.64420116224092,3.0,5.0,4.0,335.0,339,0
2835,regular,39.0,in_store,11.0,452.83,41.166363636363634,24.593182092900168,3.0,5.0,5.0,226.0,268,0
2836,one_off,57.0,in_store,2.0,51.83,25.915,35.23513090652566,1.0,2.0,52.0,23.0,99,1
2837,bargain_hunter,63.0,web,7.0,192.12,27.445714285714285,15.189834163175115,2.0,5.0,41.0,153.0,212,1
2838,bargain_hunter,31.0,in_store,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16,1
2839,one_off,49.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,299,1
2840,regular,30.0,mobile_app,2.0,315.2,157.6,151.80168378512803,1.0,2.0,9.0,8.0,19,1
2841,bargain_hunter,55.0,mobile_app,1.0,2.54,2.54,0.0,1.0,1.0,23.0,0.0,47,1
2842,regular,49.0,web,5.0,308.22,61.644000000000005,35.72223789182307,3.0,2.0,25.0,172.0,227,0
2843,regular,39.0,web,1.0,11.34,11.34,0.0,1.0,1.0,15.0,0.0,16,0
2844,regular,48.0,web,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41,1
2845,one_off,38.0,web,1.0,46.27,46.27,0.0,1.0,1.0,138.0,0.0,282,1
2846,one_off,42.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,52,1
2847,regular,,web,11.0,827.69,75.24454545454546,64.01837460661373,3.0,5.0,28.0,106.0,149,0
2848,regular,26.0,in_store,10.0,497.04,49.704,27.885938790405145,2.0,4.0,4.0,125.0,140,1
2849,loyal_vip,26.0,web,9.0,804.52,89.39111111111112,49.694318449004925,2.0,5.0,11.0,49.0,62,1
2850,one_off,51.0,mobile_app,1.0,108.67,108.67,0.0,1.0,1.0,108.0,0.0,145,1
2851,bargain_hunter,52.0,web,6.0,204.37,34.06166666666667,28.54533896569923,3.0,5.0,169.0,98.0,268,1
2852,one_off,52.0,mobile_app,2.0,57.1,28.55,2.2203152929257595,2.0,2.0,175.0,135.0,329,1
2853,one_off,54.0,web,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36,1
2854,regular,35.0,web,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14,0
2855,regular,63.0,in_store,21.0,1109.3,52.82380952380952,32.81987530082807,3.0,5.0,17.0,188.0,220,0
2856,bargain_hunter,19.0,web,1.0,33.44,33.44,0.0,1.0,1.0,36.0,0.0,68,1
2857,bargain_hunter,30.0,web,4.0,136.66,34.165,20.045442541053234,2.0,4.0,2.0,148.0,160,0
2858,bargain_hunter,41.0,mobile_app,5.0,117.48,23.496000000000002,6.662058991032725,3.0,3.0,34.0,126.0,205,0
2859,regular,47.0,mobile_app,20.0,1404.18,70.209,45.88610681837552,3.0,5.0,11.0,271.0,282,0
2860,regular,38.0,web,12.0,660.9,55.074999999999996,33.05290868784883,2.0,5.0,1.0,229.0,231,0
2861,bargain_hunter,34.0,web,5.0,68.4,13.680000000000001,7.117162355883137,2.0,4.0,4.0,74.0,83,0
2862,loyal_vip,60.0,mobile_app,10.0,882.5999999999999,88.25999999999999,40.75552750513999,3.0,4.0,5.0,145.0,151,0
2863,one_off,39.0,mobile_app,1.0,13.54,13.54,0.0,1.0,1.0,5.0,0.0,46,0
2864,bargain_hunter,47.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,56,1
2865,loyal_vip,44.0,mobile_app,4.0,445.31,111.3275,33.11942468803869,2.0,3.0,37.0,19.0,57,1
2866,bargain_hunter,23.0,in_store,4.0,81.57000000000001,20.392500000000002,12.763843138595313,2.0,4.0,170.0,155.0,334,1
2867,bargain_hunter,34.0,web,1.0,6.53,6.53,0.0,1.0,1.0,124.0,0.0,169,1
2868,regular,43.0,web,10.0,728.3299999999999,72.833,28.144083273990883,3.0,4.0,14.0,165.0,195,0
2869,regular,54.0,mobile_app,9.0,424.87,47.20777777777778,11.503613321232788,2.0,5.0,42.0,138.0,246,0
2870,bargain_hunter,55.0,web,1.0,93.19,93.19,0.0,1.0,1.0,242.0,0.0,276,1
2871,loyal_vip,57.0,web,10.0,881.27,88.127,62.73509580414743,3.0,3.0,17.0,88.0,110,0
2872,regular,27.0,mobile_app,4.0,181.69,45.4225,21.36241773926038,2.0,3.0,11.0,39.0,64,1
2873,bargain_hunter,46.0,web,3.0,57.44,19.146666666666665,7.470055778461988,2.0,2.0,102.0,110.0,360,1
2874,bargain_hunter,44.0,web,10.0,221.4,22.14,20.046050317539695,3.0,4.0,4.0,221.0,235,1
2875,regular,64.0,web,31.0,1753.32,56.55870967741935,34.57502255886808,3.0,5.0,3.0,332.0,335,0
2876,regular,46.0,mobile_app,11.0,554.09,50.371818181818185,38.749033489412824,3.0,4.0,55.0,177.0,269,1
2877,bargain_hunter,51.0,mobile_app,3.0,81.44,27.146666666666665,12.432016462880563,2.0,3.0,4.0,30.0,212,0
2878,loyal_vip,22.0,web,37.0,4401.06,118.94756756756757,83.21173589789568,3.0,5.0,3.0,227.0,230,0
2879,regular,48.0,in_store,1.0,146.81,146.81,0.0,1.0,1.0,30.0,0.0,36,0
2880,bargain_hunter,29.0,in_store,1.0,49.51,49.51,0.0,1.0,1.0,36.0,0.0,92,1
2881,regular,40.0,web,10.0,523.67,52.367,36.43622710374327,3.0,4.0,4.0,287.0,293,0
2882,bargain_hunter,42.0,mobile_app,4.0,97.82,24.455,17.26254616213958,3.0,4.0,145.0,206.0,362,1
2883,bargain_hunter,40.0,mobile_app,4.0,141.7,35.425,14.806360119894423,1.0,3.0,119.0,140.0,347,1
2884,bargain_hunter,34.0,mobile_app,1.0,62.71,62.71,0.0,1.0,1.0,76.0,0.0,107,1
2885,regular,33.0,mobile_app,1.0,20.74,20.74,0.0,1.0,1.0,13.0,0.0,29,0
2886,loyal_vip,60.0,web,44.0,5125.37,116.48568181818182,85.24878323888477,3.0,5.0,3.0,278.0,287,0
2887,regular,49.0,web,8.0,367.43,45.92875,26.535787391747018,3.0,5.0,13.0,86.0,128,0
2888,regular,39.0,web,3.0,104.22,34.74,15.27536251615653,3.0,3.0,38.0,34.0,75,0
2889,regular,19.0,mobile_app,39.0,2163.7400000000002,55.48051282051283,31.616294845065173,3.0,5.0,1.0,284.0,295,0
2890,bargain_hunter,31.0,mobile_app,4.0,62.230000000000004,15.557500000000001,12.074378866012115,2.0,3.0,3.0,66.0,112,0
2891,one_off,18.0,mobile_app,4.0,219.66,54.915,27.192927389304746,3.0,4.0,39.0,157.0,327,0
2892,regular,27.0,web,12.0,669.35,55.77916666666667,42.0275287397403,3.0,5.0,19.0,177.0,279,0
2893,regular,46.0,web,7.0,238.01,34.00142857142857,14.99598882876287,3.0,3.0,37.0,97.0,155,1
2894,loyal_vip,31.0,mobile_app,42.0,5648.13,134.4792857142857,84.8606511817435,3.0,5.0,5.0,286.0,291,0
2895,bargain_hunter,38.0,mobile_app,1.0,48.95,48.95,0.0,1.0,1.0,166.0,0.0,197,1
2896,bargain_hunter,36.0,web,6.0,223.04,37.17333333333333,23.629587103177805,3.0,3.0,2.0,128.0,133,0
2897,regular,31.0,in_store,8.0,326.33000000000004,40.791250000000005,12.83984583518932,3.0,4.0,16.0,112.0,136,0
2898,regular,58.0,mobile_app,4.0,170.77999999999997,42.69499999999999,33.94202557302672,2.0,3.0,4.0,68.0,72,0
2899,bargain_hunter,37.0,mobile_app,1.0,28.3,28.3,0.0,1.0,1.0,19.0,0.0,89,0
2900,bargain_hunter,63.0,web,1.0,11.4,11.4,0.0,1.0,1.0,90.0,0.0,93,1
2901,bargain_hunter,39.0,web,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,365,1
2902,regular,41.0,mobile_app,5.0,227.08,45.416000000000004,27.52398099839484,1.0,3.0,4.0,32.0,51,0
2903,regular,48.0,mobile_app,9.0,384.67,42.74111111111111,21.50700493121046,3.0,5.0,10.0,238.0,264,0
2904,loyal_vip,47.0,web,23.0,2406.75,104.6413043478261,69.54312476993536,3.0,5.0,3.0,191.0,198,0
2905,bargain_hunter,54.0,mobile_app,3.0,92.05,30.683333333333334,24.78623475506785,3.0,2.0,95.0,79.0,208,1
2906,bargain_hunter,61.0,web,4.0,90.75,22.6875,13.87386361712795,2.0,4.0,76.0,94.0,230,1
2907,regular,42.0,web,12.0,558.74,46.56166666666667,37.43013439203846,3.0,4.0,7.0,144.0,173,0
2908,bargain_hunter,39.0,web,1.0,18.76,18.76,0.0,1.0,1.0,214.0,0.0,215,1
2909,regular,18.0,mobile_app,11.0,626.94,56.99454545454546,44.21346228551579,3.0,5.0,35.0,293.0,331,0
2910,loyal_vip,37.0,in_store,50.0,5692.97,113.85940000000001,86.83023465736495,3.0,5.0,14.0,292.0,311,0
2911,regular,20.0,mobile_app,14.0,884.71,63.19357142857143,58.59529603161817,3.0,5.0,19.0,259.0,318,0
2912,regular,18.0,web,4.0,136.42000000000002,34.105000000000004,23.985975763627653,2.0,4.0,5.0,26.0,54,0
2913,bargain_hunter,34.0,web,2.0,25.980000000000004,12.990000000000002,6.264966081312813,1.0,2.0,12.0,11.0,45,1
2914,regular,37.0,mobile_app,10.0,476.12,47.612,24.384152777299164,3.0,4.0,13.0,103.0,128,1
2915,regular,48.0,mobile_app,1.0,104.06,104.06,0.0,1.0,1.0,17.0,0.0,34,0
2916,one_off,41.0,web,1.0,5.66,5.66,0.0,1.0,1.0,62.0,0.0,179,1
2917,bargain_hunter,39.0,mobile_app,6.0,242.87,40.47833333333333,19.979040434081583,3.0,4.0,3.0,102.0,259,1
2918,loyal_vip,42.0,mobile_app,19.0,2127.95,111.99736842105263,75.8604846516218,3.0,5.0,20.0,86.0,106,1
2919,regular,41.0,mobile_app,2.0,148.22,74.11,50.86926183856023,2.0,2.0,3.0,51.0,83,0
2920,one_off,45.0,in_store,2.0,19.84,9.92,5.048742417671949,2.0,2.0,11.0,149.0,163,1
2921,bargain_hunter,31.0,web,11.0,259.88,23.625454545454545,15.18917335712274,3.0,5.0,3.0,293.0,320,0
2922,regular,32.0,mobile_app,15.0,720.99,48.066,51.88065752970258,2.0,5.0,20.0,282.0,324,0
2923,one_off,45.0,mobile_app,2.0,19.33,9.665,0.7000357133746828,2.0,2.0,103.0,92.0,215,1
2924,bargain_hunter,55.0,web,8.0,296.85,37.10625,18.06877886418607,3.0,4.0,30.0,297.0,349,0
2925,regular,49.0,web,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17,1
2926,bargain_hunter,23.0,mobile_app,5.0,52.56,10.512,7.181815230148991,3.0,3.0,26.0,233.0,269,0
2927,regular,62.0,mobile_app,10.0,656.81,65.681,38.36255015564586,3.0,5.0,55.0,190.0,254,0
2928,regular,28.0,web,1.0,8.31,8.31,0.0,1.0,1.0,10.0,0.0,49,0
2929,loyal_vip,39.0,web,39.0,3920.83,100.53410256410257,69.06896293285996,3.0,5.0,4.0,262.0,271,0
2930,regular,49.0,web,4.0,235.64,58.91,33.74005236115281,3.0,3.0,8.0,25.0,130,0
2931,one_off,40.0,web,1.0,17.12,17.12,0.0,1.0,1.0,123.0,0.0,222,1
2932,regular,37.0,web,15.0,710.41,47.36066666666667,29.429747454541555,3.0,5.0,30.0,252.0,320,0
2933,bargain_hunter,49.0,mobile_app,1.0,13.89,13.89,0.0,1.0,1.0,20.0,0.0,49,1
2934,regular,38.0,web,4.0,212.31,53.0775,43.9203653407695,2.0,3.0,9.0,18.0,35,0
2935,loyal_vip,39.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17,0
2936,bargain_hunter,24.0,mobile_app,10.0,147.69,14.769,11.693878218015517,2.0,4.0,8.0,344.0,356,0
2937,loyal_vip,30.0,web,48.0,5214.98,108.64541666666666,68.7231163053329,3.0,5.0,4.0,333.0,345,0
2938,regular,36.0,mobile_app,17.0,1028.3,60.48823529411764,45.68461710949515,3.0,5.0,9.0,283.0,317,0
2939,bargain_hunter,63.0,mobile_app,4.0,54.59,13.6475,3.4210366362649007,2.0,3.0,47.0,214.0,291,0
2940,regular,37.0,mobile_app,19.0,854.06,44.95052631578947,32.239293739452684,3.0,5.0,1.0,227.0,230,0
2941,bargain_hunter,,mobile_app,2.0,57.16,28.58,2.1920310216782948,1.0,2.0,32.0,13.0,366,1
2942,bargain_hunter,49.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20,1
2943,bargain_hunter,37.0,web,1.0,44.36,44.36,0.0,1.0,1.0,115.0,0.0,202,1
2944,loyal_vip,61.0,web,36.0,3815.05,105.97361111111111,89.63614510589154,3.0,5.0,13.0,331.0,346,0
2945,bargain_hunter,46.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,1
2946,one_off,45.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,105,1
2947,regular,30.0,mobile_app,18.0,949.45,52.74722222222223,32.58126776964218,3.0,5.0,11.0,330.0,342,0
2948,regular,18.0,web,13.0,708.43,54.49461538461538,33.20821826380347,3.0,5.0,5.0,305.0,316,1
2949,regular,58.0,web,9.0,423.39,47.04333333333333,51.10221497156459,3.0,4.0,4.0,230.0,276,0
2950,regular,45.0,web,7.0,309.44,44.205714285714286,35.79308865183466,3.0,3.0,41.0,260.0,334,1
2951,regular,32.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0
2952,bargain_hunter,43.0,mobile_app,4.0,46.64,11.66,4.568683253046403,2.0,3.0,38.0,109.0,234,1
2953,loyal_vip,23.0,mobile_app,11.0,1764.25,160.38636363636363,106.5354545935509,3.0,5.0,19.0,242.0,274,0
2954,regular,63.0,web,18.0,1030.15,57.23055555555556,47.01219259526596,3.0,5.0,11.0,339.0,364,0
2955,bargain_hunter,49.0,web,5.0,133.79000000000002,26.758000000000003,15.311161614978792,2.0,3.0,25.0,91.0,207,0
2956,bargain_hunter,22.0,web,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,1
2957,regular,40.0,mobile_app,20.0,1238.12,61.90599999999999,47.71427783665687,3.0,5.0,19.0,329.0,356,0
2958,regular,23.0,mobile_app,16.0,862.08,53.88,28.859462919465425,3.0,5.0,5.0,178.0,189,0
2959,bargain_hunter,42.0,web,4.0,79.34,19.835,3.1221840646145984,2.0,3.0,7.0,35.0,54,0
2960,loyal_vip,35.0,mobile_app,16.0,1755.4,109.7125,69.50022489172247,3.0,5.0,3.0,118.0,123,0
2961,bargain_hunter,42.0,web,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41,0
2962,bargain_hunter,45.0,web,7.0,108.92,15.56,7.757368540082822,3.0,4.0,62.0,181.0,254,1
2963,bargain_hunter,38.0,web,1.0,2.61,2.61,0.0,1.0,1.0,53.0,0.0,195,1
2964,one_off,51.0,web,2.0,80.03,40.015,27.669088347829604,1.0,2.0,18.0,227.0,319,1
2965,regular,34.0,web,4.0,193.13,48.2825,29.89619638571658,3.0,3.0,21.0,64.0,104,0
2966,regular,55.0,web,7.0,283.83,40.54714285714285,16.028039716161707,3.0,4.0,59.0,174.0,347,0
2967,regular,32.0,web,5.0,302.87,60.574,34.540114794250464,3.0,3.0,13.0,48.0,109,1
2968,loyal_vip,42.0,mobile_app,42.0,4475.57,106.56119047619048,82.24935534486433,3.0,5.0,18.0,317.0,349,0
2969,regular,41.0,web,19.0,1126.32,59.279999999999994,39.666375349070314,3.0,5.0,46.0,272.0,355,1
2970,bargain_hunter,54.0,in_store,8.0,194.42000000000002,24.302500000000002,11.913176078851276,3.0,5.0,33.0,288.0,341,1
2971,bargain_hunter,73.0,web,5.0,45.32,9.064,2.4231652853241354,2.0,4.0,42.0,285.0,329,1
2972,one_off,61.0,web,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33,1
2973,regular,30.0,web,23.0,964.97,41.95521739130435,28.445619868853626,3.0,5.0,12.0,332.0,345,0
2974,bargain_hunter,33.0,web,3.0,83.83000000000001,27.94333333333334,10.12796294095379,2.0,3.0,75.0,149.0,227,1
2975,regular,43.0,web,4.0,257.67,64.4175,22.152767133400438,2.0,3.0,38.0,42.0,112,0
